,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
1041,0.16859708995427394,0.24964002195475904,0.2625329538245911,0.2546956207676945,0,0.0,0,0.0,1,0.0064516129032258064,0,0.0,0.0163475087828545,2237596043153
1042,0.3076064409492481,0.24964002195475904,0.31798904237489883,0.259079391862802,0,0.0,0,0.0,2,0.01015228426395939,0,0.0,0.5036990551655034,2237594543153
1043,0.35035016210499936,0.3079040640453061,0.2370807653231446,0.3571533012665524,0,0.0,0,0.0,1,0.005291005291005291,0,0.0,0.1464073772440344,2237596000221
1044,0.21082562851541187,0.24964002195475904,0.2506884998098965,0.3341106874773237,0,0.0,0,0.0,2,0.015151515151515154,0,0.0,0.015499566415166463,2237595551492
1045,0.5048879872591825,0.24964002195475904,0.1031686142191264,0.27278653274263603,0,0.0,0,0.0,5,0.02873563218390805,0,0.0,0.0034215275399142923,2237596893485
1046,0.30267365593284473,0.3247723036427032,0.14713830596128855,0.2664140341293065,0,0.0,0,0.0,3,0.01485148514851485,0,0.0,0.007113611022521315,2237596233801
1047,0.30267365593284473,0.33962007742457284,0.25713246575955995,0.5087693510866422,0,0.0,0,0.0,2,0.010204081632653059,1,0.005102040816326529,0.6129651600287009,2237596587618
1048,0.30267365593284473,0.24964002195475904,0.18912149094782985,0.20811555173070492,0,0.0,0,0.0,2,0.01183431952662722,0,0.0,0.8638268953254029,2237596816829
1049,0.30267365593284473,0.24964002195475904,0.2738917767926507,0.2546956207676945,0,0.0,0,0.0,1,0.0053191489361702135,0,0.0,0.27941104129070565,2237556933777
1050,0.31725256570801963,0.33356824695740145,0.2496171446309951,0.2376713554098241,0,0.0,0,0.0,2,0.011695906432748536,0,0.0,0.05281533988447233,2237597511570
1051,0.4070473181284069,0.3274892198903077,0.08152851490763117,0.2313920527804322,0,0.0,0,0.0,4,0.02072538860103627,1,0.0051813471502590676,0.00018973322296326464,2237597380896
1052,0.31725256570801963,0.24964002195475904,0.2681170555415696,0.3011701356052149,0,0.0,0,0.0,1,0.0048543689320388345,1,0.0048543689320388345,0.0533754469212086,2237597462129
1053,0.30267365593284473,0.24964002195475904,0.2839986368810037,0.36211538380767533,0,0.0,0,0.0,4,0.021739130434782608,0,0.0,0.5884123498578586,2237597818562
1054,0.30267365593284473,0.2361626678453413,0.10408298192881024,0.2809103356268301,0,0.0,0,0.0,1,0.005555555555555557,1,0.005555555555555557,0.565907959812919,2237597824914
1055,0.26917725562931344,0.24964002195475904,0.4658756898435379,0.2876726473165507,0,0.0,0,0.0,1,0.006172839506172839,0,0.0,0.2642580317161585,2237597651386
1056,0.18803617323719052,0.24964002195475904,0.20752761203170556,0.296164698708602,0,0.0,0,0.0,3,0.014778325123152709,1,0.0049261083743842365,0.0690479906363682,2237598505092
1057,0.19533057427502484,0.27332059177556434,0.1338109327917486,0.26419577528235005,0,0.0,0,0.0,1,0.004830917874396135,0,0.0,0.005029293865984653,2237599113295
1058,0.24815952249075401,0.24964002195475904,0.1828103493768401,0.17015869026690064,0,0.0,0,0.0,3,0.014423076923076926,0,0.0,0.00021121806241247877,2237526543774
1059,0.30267365593284473,0.2261835961922033,0.4849635747125157,0.2546956207676945,0,0.0,0,0.0,1,0.005917159763313609,0,0.0,0.01881027144814153,2237599271835
1060,0.3521259802086704,0.2660059168739054,0.6401055656759483,0.2283294686580145,0,0.0,0,0.0,0,0.0,1,0.0051813471502590676,0.5831483281818968,2237599131571
1061,0.07303797792276644,0.24964002195475904,0.3607114774005639,0.333647240392633,0,0.0,0,0.0,0,0.0,0,0.0,0.09817845819776386,2237090953703
1062,0.22335707302634608,0.4118168860295409,0.3545016215599699,0.4341084070536009,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0,0.7048325300797367,2237335591656
1063,0.4107141907479571,0.3237189114441144,0.4059996714502379,0.3558747904210968,0,0.0,0,0.0,1,0.008,0,0.0,0.37149569147047995,2237600024612
